"CaseID","CASEID_NEW","qflag","weight1","weight1_freqwt","weight2","weight1a","weight1a_freqwt","weight_combo","weight_combo_freqwt","duration","speed_flag","consent","xlgb","S1","S2","S3","DOV_Branch","Q3_Refused","Q4","Q5","Q6A","Q6B","Q9","Q10","Q11","Q12","Q14","Q15A7","Q16","Q16_Refused","Q17A","Q17B","Q17C","Q17D","Q19","Q20","Q21A_Year","Q21A_Month","Q21B_Year","Q21B_Month","Q21C_Year","Q21C_Month","Q21D_Year","Q21D_Month","w6_identity","w6_outness","w6_outness_timing","Q23","Q24_Refused","Q25","Q26","Q27","Q28","w6_friend_connect_1","w6_friend_connect_2","w6_friend_connect_3","w6_friend_connect_4","w6_friend_connect_Refused","Q32","Q34","Q35_Refused","w6_sex_frequency","w6_otherdate","w6_how_many","w6_how_meet_Refused","w6_otherdate_app","w6_how_many_app","Past_Partner_Q1","w6_relationship_end_nonmar","w6_breakup_nonmar","w6_relationship_end_mar","w6_who_breakup","Q5_2","Q6A_2","Q9B_2","Q10_2","Q11_2","Q12_2","Q14_2","Q15A7_2_1","Q16_2","Q16_2_Codes","Q17B_2","Q17C_2","Q17D_2","Q20_2","Q21A_2_Year","Q21A_2_Month","Q21B_2_Year","Q21B_2_Month","Q21C_2_Year","Q21C_2_Month","Q21D_2_Year","Q21D_2_Month","Q21E_2_Year","Q21E_2_Month","Q21F_2_start_range","Q21F_2_Year","Q21F_2_Month","w6_identity_2","w6_outness_2","w6_outness_timing_2","Q23_2","Q25_2","Q26_2","Q27_2","Q28_2","w6_friend_connect_2_1","w6_friend_connect_2_2","w6_friend_connect_2_3","w6_friend_connect_2_4","w6_friend_connect_2_Refused","Q32_2","w6_otherdate_2","w6_how_many_2","w6_otherdate_app_2","w6_how_many_app_2","partyid7","PERSNET_hom","ppc10017","ppc21310","ppp20071","ppp20072","ppage","ppagecat","ppagect4","ppeduc","ppeducat","ppethm","ppgender","pphhhead","pphhsize","pphouse","ppincimp","ppmarit","ppmsacat","PPREG4","ppreg9","pprent","PPT01","PPT25","PPT612","PPT1317","PPT18OV","ppwork","Race_1","Race_2","Race_3","Race_4","Race_5","Race_6","race1","race2","race3","race4","race5","race6","race7","race8","race9","race10","race11","race12","race13","race14","race15","w6_took_the_survey","w6_prior_identity_lgb","w6_same_sex_couple","w6_same_sex_couple_gender","w6_q4","w6_q5","w6_q6a","w6_q6b","w6_q9","w6_q10","w6_q11","w6_q12","w6_q14","w6_q15a1_truncated","w6_q15a4_truncated","w6_q15a7","w6_q16","w6_q17","w6_attraction","w6_q19","w6_q20","w6_q21a_year","w6_q21a_month","w6_q21a_month_flag","w6_q21b_year","w6_q21b_month","w6_q21b_month_flag","w6_q21c_year","w6_q21c_month","w6_q21c_month_flag","w6_q21d_year","w6_q21d_month","w6_q21e_year","w6_q21e_month","w6_q21f_year","w6_q21f_month","w6_identity_all","w6_outness_all","w6_outness_timing_all","w6_q23","w6_q24_length","w6_q25","w6_q26","w6_q27","w6_q28","w6_friend_connect_1_all","w6_friend_connect_2_all","w6_friend_connect_3_all","w6_friend_connect_4_all","w6_q32","w6_q34","w6_otherdate_all","w6_how_many_all","w6_otherdate_app_all","w6_how_many_app_all","w6_number_people_met","w6_otherdate_dichotomous","w6_married","relate_duration_at_w6_years","w6_number_people_met_app","weight_combo_v2","partnership_status","female","year_fraction_met","year_fraction_relstart","age_when_met","time_from_met_to_rel","year_fraction_first_cohab","time_from_rel_to_cohab","hcm2017q24_R_cowork","hcm2017q24_R_friend","hcm2017q24_R_family","hcm2017q24_R_sig_other","hcm2017q24_R_neighbor","hcm2017q24_P_cowork","hcm2017q24_P_friend","hcm2017q24_P_family","hcm2017q24_P_sig_other","hcm2017q24_P_neighbor","hcm2017q24_btwn_I_cowork","hcm2017q24_btwn_I_friend","hcm2017q24_btwn_I_family","hcm2017q24_btwn_I_sig_other","hcm2017q24_btwn_I_neighbor","hcm2017q24_school","hcm2017q24_college","hcm2017q24_mil","hcm2017q24_church","hcm2017q24_vol_org","hcm2017q24_customer","hcm2017q24_bar_restaurant","hcm2017q24_party","hcm2017q24_internet_other","hcm2017q24_internet_dating","hcm2017q24_internet_soc_network","hcm2017q24_internet_game","hcm2017q24_internet_chat","hcm2017q24_internet_org","hcm2017q24_public","hcm2017q24_blind_date","hcm2017q24_vacation","hcm2017q24_single_serve_nonint","hcm2017q24_business_trip","hcm2017q24_work_neighbors","hcm2017q24_met_online","hcm2017_q24_length","hcm2017q24_summary_all_codes","w6_relationship_quality","hcm2017q24_met_through_family","hcm2017q24_met_through_friend","hcm2017q24_met_through_as_nghbrs","hcm2017q24_met_as_through_cowork","w6_subject_race","interracial_5cat","partner_mother_yrsed","subject_mother_yrsed","partner_yrsed","subject_yrsed"
2967,2425113,1,0.74,57970,NA,0.7358,57641,0.832011044025421,57750,12,0,1,2,1,NA,NA,1,NA,2,NA,1,1,66,11,9,4,12,2,1,NA,1,NA,NA,1,1,NA,46,12,47,2,48,7,48,7,1,NA,NA,1,NA,2,2,2,2,0,1,0,0,0,1,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,-2,1,2,2,58,5,3,12,4,1,1,1,3,4,10,1,1,2,3,1,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,66,11,9,4,12,1,1,2,1,1,1,1,NA,1980,12,0,1981,2,0,1982,7,NA,1982,7,NA,NA,NA,NA,1,NA,NA,1,130,2,2,2,2,0,1,0,0,1,1,1,NA,NA,NA,0,0,1,36.4166679382324,NA,0.814689040184021,1,0,1980.95837402344,1981.125,21,0.1666259765625,1982.54162597656,1.4166259765625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130,4,5,0,1,0,0,1,0,12,16,14,16
2968,2753941,1,0.9202,72086,NA,0.915,71679,1.03464269638062,71815,3,0,1,2,1,NA,NA,1,NA,2,NA,1,1,50,12,8,1,8,1,4,NA,1,NA,NA,1,1,NA,58,4,58,4,59,4,60,10,1,NA,NA,1,NA,2,2,2,2,0,0,0,1,0,1,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,2,4,50,4,3,10,3,1,1,1,5,1,14,1,1,1,2,1,0,0,0,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,50,12,8,1,8,1,1,1,4,1,1,1,NA,1992,4,0,1992,4,0,1993,4,NA,1994,10,NA,NA,NA,NA,1,NA,NA,1,30,2,2,2,2,0,0,0,1,1,1,1,NA,NA,NA,0,0,1,25.25,NA,1.01310205459595,1,0,1992.29162597656,1992.29162597656,25,0,1993.29162597656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,5,0,0,0,0,1,0,12,12,16,13
2969,2893063,1,0.9042,70833,NA,0.899,70425,1.01655054092407,70559,14,0,1,2,1,NA,NA,1,NA,1,2,1,1,39,9,9,3,8,1,0,NA,2,NA,NA,5,1,NA,76,4,76,5,76,8,77,11,1,NA,NA,2,NA,2,NA,1,2,1,1,1,0,0,1,2,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,5,39,3,2,9,2,1,1,1,2,1,16,1,1,4,8,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,39,9,9,3,8,1,1,1,0,2,5,1,NA,2010,4,0,2010,5,0,2010,8,NA,2011,11,NA,NA,NA,NA,1,NA,NA,2,217,2,NA,1,2,1,1,1,0,1,2,1,NA,NA,NA,0,0,1,7.16666650772095,NA,0.99538654088974,1,0,2010.29162597656,2010.375,32,0.0833740234375,2010.625,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,4,4,0,1,0,1,1,0,12,12,12,12
2970,2964867,1,1.2261,96050,NA,1.2191,95501,1.3785058259964,95682,8,0,1,2,2,1,NA,1,NA,2,NA,1,1,33,9,9,4,10,2,4,NA,NA,2,NA,1,1,NA,81,8,81,9,82,4,NA,NA,1,NA,NA,1,NA,2,NA,2,2,0,0,0,1,0,3,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,-2,-2,4,36,3,2,7,1,1,1,1,1,1,11,4,1,2,4,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,33,9,9,4,10,1,1,2,4,2,1,1,NA,2015,8,0,2015,9,0,2016,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,67,2,NA,2,2,0,0,0,1,3,1,1,NA,NA,NA,0,0,0,1.83333337306976,NA,1.34980618953705,2,0,2015.625,2015.70837402344,34,0.0833740234375,2016.29162597656,0.583251953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,67,2,5,0,0,0,0,1,0,12,13,12,11
2972,1272655,1,1.2638,99003,NA,1.2565,98431,1.42079615592957,98618,24,0,1,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,1,1944,8,5,1,4,1,2,NA,1,1,NA,1,39,5,39,8,39,12,39,12,NA,NA,4,80,6,1,NA,NA,1,2,NA,2,2,1,0,1,0,0,1,1,NA,NA,NA,2,1,1,2,2,2,64,5,4,11,3,4,2,1,1,1,14,2,1,3,7,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,1,73,8,5,1,4,39,39,1,2,1,1,NA,1,1973,5,0,1973,8,0,1973,12,NA,1973,12,NA,NA,2014,6,1,NA,NA,1,627,2,NA,2,2,1,0,1,0,1,NA,1,NA,NA,NA,0,0,0,NA,NA,1.39121603965759,3,1,1973.375,1973.625,20,0.25,1973.95837402344,0.3333740234375,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,2,NA,1,1,0,0,1,0,9,7.5,12,14
2973,2905009,1,0.8025,62866,NA,0.7979,62505,0.90223103761673,62624,6,0,1,2,1,NA,NA,1,NA,2,NA,1,1,26,12,9,1,9,1,5,NA,1,NA,NA,1,1,NA,72,1,79,4,80,8,80,8,1,NA,NA,1,NA,2,2,2,2,0,0,0,1,0,2,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,27,2,1,12,4,1,1,1,2,1,11,1,0,1,2,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,26,12,9,1,9,1,1,1,5,1,1,1,NA,2006,1,0,2013,4,0,2014,8,NA,2014,8,NA,NA,NA,NA,1,NA,NA,1,210,2,2,2,2,0,0,0,1,2,1,1,NA,NA,NA,0,0,1,4.25,NA,0.883447110652924,1,0,2006.04162597656,2013.29162597656,16,7.25,2014.625,1.3333740234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,210,3,5,0,0,0,0,1,0,12,12,16,16
2974,793447,1,0.88,68937,NA,0.875,68545,0.989412367343903,68675,13,0,1,2,1,NA,NA,1,NA,1,NA,-1,1,26,10,10,4,11,1,8,NA,1,NA,1,NA,1,NA,78,11,78,12,79,8,82,10,1,NA,NA,3,NA,2,1,2,2,1,1,1,0,0,1,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,2,5,24,1,1,12,4,1,2,0,3,3,11,1,1,3,7,2,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,-1,1,26,10,10,4,11,1,1,1,8,1,1,1,NA,2012,11,0,2012,12,0,2013,8,NA,2016,10,NA,NA,NA,NA,1,NA,NA,3,355,2,1,2,2,1,1,1,0,1,1,1,NA,NA,NA,0,0,1,4.58333349227905,NA,0.968813419342041,1,1,2012.875,2012.95837402344,19,0.0833740234375,2013.625,0.6666259765625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355,3,5,0,1,0,0,1,0,13,14,13,16
2975,1423457,1,0.6665,52212,NA,0.6627,51914,0.749352693557739,52013,1691,0,1,2,1,NA,NA,1,NA,2,NA,1,1,61,10,9,3,9,2,0,NA,1,NA,NA,1,1,NA,43,3,43,3,47,5,49,2,1,NA,NA,1,NA,2,2,2,2,0,1,0,0,0,1,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-2,1,1,1,2,62,5,4,12,4,1,1,1,2,1,17,1,1,3,5,1,0,0,0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,61,10,9,3,9,1,1,2,0,1,1,1,NA,1977,3,0,1977,3,0,1981,5,NA,1983,2,NA,NA,NA,NA,1,NA,NA,1,154,2,2,2,2,0,1,0,0,1,1,1,NA,NA,NA,0,0,1,40.3333320617676,NA,0.733751595020294,1,0,1977.20837402344,1977.20837402344,22,0,1981.375,4.1666259765625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,3,5,0,1,0,0,1,0,12,12,13,16
2977,2894723,1,0.9327,73065,NA,0.9273,72642,1.04855096340179,72780,8,0,1,2,2,1,NA,1,NA,2,NA,1,1,38,12,9,1,9,1,5,NA,NA,0,NA,1,1,NA,81,2,81,9,83,1,NA,NA,1,NA,NA,3,NA,2,2,1,2,0,0,1,0,0,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,4,44,3,2,11,3,1,1,1,2,1,13,6,1,2,3,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,38,12,9,1,9,1,1,1,5,0,1,1,NA,2015,2,0,2015,9,0,2017,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,103,2,2,1,2,0,0,1,0,3,1,1,NA,NA,NA,0,0,0,1.83333337306976,NA,1.02672076225281,2,0,2015.125,2015.70837402344,42,0.5833740234375,2017.04162597656,1.333251953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,103,1,5,0,0,0,0,1,0,12,12,16,14
2978,1682591,1,0.6943,54390,NA,0.6903,54076,0.780561566352844,54179,15,0,1,2,1,NA,NA,1,NA,2,NA,1,1,57,13,9,6,9,1,0,NA,1,NA,NA,1,1,NA,36,9,44,5,50,4,50,4,1,NA,NA,2,NA,1,1,1,2,0,0,0,1,0,1,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,2,3,58,5,3,12,4,1,1,1,2,1,21,1,1,4,8,1,0,0,0,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,57,13,9,6,9,1,1,1,0,1,1,1,NA,1970,9,0,1978,5,0,1984,4,NA,1984,4,NA,NA,NA,NA,1,NA,NA,2,236,1,1,1,2,0,0,0,1,1,1,1,NA,NA,NA,0,0,1,39.1666679382324,NA,0.764310717582703,1,0,1970.70837402344,1978.375,11,7.6666259765625,1984.29162597656,5.9166259765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,1,5,0,0,0,0,1,0,12,12,17,16
2979,710045,1,1.4529,113817,NA,1.4446,113166,1.63349151611328,113381,9,0,1,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1962,-1,-1,-1,-1,1,2,NA,0,1,NA,2,51,-1,51,-1,NA,NA,NA,NA,-1,-1,2,NA,NA,1,NA,NA,-1,2,NA,2,2,1,1,0,0,0,1,1,NA,NA,NA,5,1,1,2,1,5,57,5,3,5,1,2,2,1,4,1,6,5,1,3,7,2,0,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,2,55,-1,-1,-1,-1,1,1,1,2,0,1,NA,2,1985,2,1,1985,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-1,81,2,NA,2,2,1,1,0,0,1,NA,1,NA,NA,NA,0,0,0,NA,NA,1.59948325157166,3,1,1985.125,1985.29162597656,25,0.1666259765625,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,NA,0,1,0,0,2,0,NA,NA,NA,9
2980,1921823,1,1.1037,86461,NA,1.0974,85968,1.2408926486969,86131,8,0,1,2,2,1,NA,1,NA,2,NA,1,1,18,9,10,3,11,1,3,NA,NA,0,NA,1,2,2,81,8,82,8,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,1,2,1,1,1,0,0,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,6,19,1,1,10,3,1,1,1,2,1,16,5,1,2,4,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,18,9,10,3,11,1,1,1,3,0,1,2,2,2015,8,0,2016,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,203,1,NA,1,2,1,1,1,0,1,2,1,NA,NA,NA,0,0,0,0.916666686534882,NA,1.21505796909332,2,0,2015.625,2016.625,17,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,3,4,0,1,0,0,1,0,13,14,12,13
2981,2337561,1,NA,NA,1.2399,NA,NA,0.384221196174622,26669,314,0,1,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,1,1,1990,13,13,5,11,1,0,NA,0,NA,5,2,83,5,83,5,NA,NA,NA,NA,83,7,2,NA,NA,2,1,19,2,2,2,2,2,0,0,0,1,0,8,2,2,2,2,3,1,1,1,-2,6,27,2,1,12,4,4,1,1,5,2,10,5,1,3,5,2,0,0,0,0,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,27,13,13,5,11,39,1,1,0,0,5,NA,2,2017,5,0,2017,5,0,NA,NA,NA,NA,NA,2017,7,NA,NA,2,1,18,2,9,2,2,2,2,0,0,0,1,8,NA,2,2,2,2,3.5,1,0,NA,3.5,0.540663301944733,3,0,2017.375,2017.375,27,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,NA,0,0,0,0,1,0,17,14,17,16
2982,1684311,1,1.1764,92156,NA,1.1697,91631,1.32264649868011,91805,8,0,1,2,1,NA,NA,1,NA,1,NA,1,1,31,12,9,3,11,1,0,NA,2,NA,1,NA,1,NA,-1,-1,-1,-1,-1,-1,-1,-1,1,NA,NA,3,NA,2,1,2,2,1,1,0,0,0,1,1,NA,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,4,29,2,1,14,4,2,2,1,2,1,20,1,1,3,5,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,1,31,12,9,3,11,1,1,1,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,45,2,1,2,2,1,1,0,0,1,1,1,NA,NA,NA,0,0,1,NA,NA,1.29510974884033,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,5,0,0,0,0,2,1,12,14,16,20
2984,2261535,1,0.8924,69908,NA,0.8873,69509,1.00332069396973,69641,5,0,1,2,1,NA,NA,1,NA,2,NA,1,1,35,10,10,3,10,2,2,NA,1,NA,NA,1,1,NA,70,2,70,5,70,11,70,12,-1,NA,NA,1,NA,2,2,2,-1,0,0,0,1,0,1,1,-1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,2,4,39,3,2,10,3,1,1,1,3,1,13,1,1,3,5,1,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,1,35,10,10,3,10,1,1,2,2,1,1,1,NA,2004,2,0,2004,5,0,2004,11,NA,2004,12,NA,NA,NA,NA,-1,NA,NA,1,15,2,2,2,-1,0,0,0,1,1,1,1,NA,NA,NA,0,0,1,13.1666669845581,NA,0.982432186603546,1,0,2004.125,2004.375,26,0.25,2004.875,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,5,0,0,0,1,1,0,13,13,13,13
2985,2772737,1,1.1123,87135,NA,1.1059,86633,1.2505042552948,86798,7,0,1,2,1,NA,NA,1,NA,2,NA,2,1,27,12,12,4,12,1,5,NA,1,NA,NA,1,1,NA,74,11,74,12,76,7,80,9,1,NA,NA,1,NA,2,1,2,2,1,1,0,0,0,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,2,4,29,2,1,12,4,1,1,1,3,1,15,1,1,2,4,1,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,2,1,27,12,12,4,12,1,1,1,5,1,1,1,NA,2008,11,0,2008,12,0,2010,7,NA,2014,9,NA,NA,NA,NA,1,NA,NA,1,422,2,1,2,2,1,1,0,0,1,1,1,NA,NA,NA,0,0,1,8.58333301544189,NA,1.22446942329407,1,0,2008.875,2008.95837402344,20,0.0833740234375,2010.54162597656,1.583251953125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,422,3,5,0,1,0,0,1,0,16,16,16,16
